0,inv
0.0006441464166928355,indel
0.0006441464166928355,indel
0.0006441464166928355,inv
0.0007494055820272366,inv
0.0007494055820272366,indel
0.0007494055820272366,inv
0.0007494055820272366,indel
0.0007494055820272366,indel
0.0007494055820272366,indel
0.0007494055820272366,indel
0.0007494055820272366,indel
0.0007494055820272366,inv
0.0007358383831212085,indel
0.000850074564273583,indel
0.0006810327943267436,indel
0.0010098562408231671,indel
0.0010098562408231671,indel
0.0013340421048465933,indel
0.0013340421048465933,indel
0.0013340421048465933,indel
0.0013340421048465933,indel
0.0013340421048465933,indel
0.0013340421048465933,indel
0.0013340421048465933,indel
0.0013340421048465933,inv
0.0013340421048465933,indel
0.0013340421048465933,indel
0.0013340421048465933,indel
0.0013340421048465933,indel
0.0013340421048465933,indel
0.0013340421048465933,indel
0.0013340421048465933,inv
0.0013340421048465933,indel
0.0013340421048465933,indel
0.0013340421048465933,indel
0.0013340421048465933,indel
0.0013340421048465933,indel
0.0013340421048465933,indel
0.0013340421048465933,indel
0.0013340421048465933,indel
0.0013340421048465933,indel
0.0013340421048465933,indel
0.0013340421048465933,indel
0.0013340421048465933,indel
0.0013340421048465933,indel
0.0013340421048465933,indel
0.0013340421048465933,indel
0.0013340421048465933,indel
0.0013340421048465933,indel
0.0013340421048465933,indel
0.0013340421048465933,indel
0.0013340421048465933,indel
0.0013340421048465933,indel
0.0013340421048465933,indel
0.0013340421048465933,indel
0.0013340421048465933,indel
0.0013340421048465933,indel
0.0013340421048465933,indel
0.0013340421048465933,indel
0.0013340421048465933,indel
0.0013340421048465933,indel
0.0013340421048465933,indel
0.0013340421048465933,indel
0.0013340421048465933,indel
0.0013340421048465933,indel
0.0013340421048465933,indel
0.0013340421048465933,indel
0.0013340421048465933,indel
0.0013340421048465933,indel
0.0013340421048465933,indel
0.0014121520830625636,indel
0.0014121520830625636,indel
0.0014121520830625636,indel
0.0014121520830625636,indel
0.0014121520830625636,indel
0.0014121520830625636,indel
0.0014121520830625636,indel
0.0014121520830625636,indel
0.0014121520830625636,indel
0.0014121520830625636,inv
0.0014121520830625636,indel
0.0014121520830625636,indel
